Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7n2vLTUO8JahfIXqa5WcxQ,"GiGi","GiGi","Mary Droppinz",2024-08-09,192899,26,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"uk garage","HARD Recs",0.844,0.729,7,-6.186,1,0.0671,0.0142,0.0818,0.0562,0.32,137.986,4
spotify:track:5Rv4GkCbfSfCADhXO4fmQf,"hey lil mama","hey lil mama","YDG;Łaszewo",2025-10-03,168000,47,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"dubstep,riddim,stutter house","BREAKAWAY",0.588,0.775,11,-2.983,1,0.131,0.628,0.00000208,0.112,0.358,140.088,4
spotify:track:03n8agvwPPaxTSNIAMPPfz,"Sweet Memories","Return to the Spectrum of Intergalactic Happiness","Zeds Dead",2025-03-07,235688,50,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"dubstep,edm","Deadbeats",0.519,0.645,8,-6.506,0,0.0511,0.0594,0.337,0.368,0.0646,83.42,4
spotify:track:0IkeBkdX81ogsvZEstJZlT,"ANTICS","ANTICS","FLY",2025-07-11,109714,21,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"bass music,dubstep","FLY Music",0.713,0.814,8,-3.511,1,0.0446,0.0954,0.0223,0.165,0.0378,139.919,4
spotify:track:3Jd41F0MSozEpktfqwuUst,"Wackman","Wackman","Wooli",2025-08-01,132413,44,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"dubstep,melodic bass,riddim,edm,deathstep,future bass,bass music","Wooli Music",0.72,0.957,2,-0.148,1,0.238,0.00157,0.0136,0.0546,0.26,145.108,4
spotify:track:7kMUrgcLuIv7ODffVw27FQ,"REWIND","FOREVER, VOLPETRON","Ray Volpe;Sullivan King",2025-09-12,198800,47,true,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"dubstep,riddim,deathstep,melodic bass,bass music,edm","VOLPEVERSE",0.434,1,1,0.011,1,0.46,0.000324,0.414,0.389,0.108,149.981,4
spotify:track:0tsq2ep6prmyRMEI1niqZv,"Adrenaline","Adrenaline","Excision;Sullivan King;From Ashes to New",2025-11-07,155586,48,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"dubstep,riddim,deathstep,edm,dub,melodic bass,bass music,rap rock,rap metal,metalcore","Subsidia",0.493,0.989,10,-1.02,1,0.414,0.000228,0.0172,0.117,0.0699,144.972,4
spotify:track:1E6meFZ4yDVstks1aK5SUa,"Lose Control","Lose Control","YDG",2024-11-01,170560,37,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"dubstep,riddim","Bassrush Records",0.382,0.965,0,0.652,1,0.256,0.004,0.00134,0.542,0.184,145.368,4
spotify:track:7JFkL98dEjAzkGnBW8SJid,"Guardian Angel","Guardian Angel","Dimension;Karen Harding",2025-10-31,223448,56,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"drum and bass,liquid funk","Ministry of Sound Recordings",0.266,0.957,2,0.364,1,0.0622,0.101,0.00188,0.265,0.14,173.931,4
spotify:track:2IIx8V7apICgj1xa8eCYjS,"I RUN (FUTURE TRAP)","I RUN (FUTURE TRAP)","AVELLO;BONNIE X CLYDE",2025-12-19,122608,46,false,31xbsf5lui2ovllknly7awn2hm34,2026-01-13T19:51:03Z,"melodic bass","AVELLO, BONNIE X CLYDE",0.598,0.964,6,-2.284,1,0.121,0.0197,0.00468,0.227,0.468,137.938,4
