Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6IAu19Ylpuu6PRhU0x4wff,"Could You Be Loved (with LP Giobbi)","Could You Be Loved (with LP Giobbi)","Bob Marley & The Wailers;LP Giobbi",2025-07-11,286879,61,false,1228449881,2025-10-01T15:10:37Z,"reggae,roots reggae,house","Island Records",0.731,0.864,11,-5.701,0,0.0422,0.00347,0.156,0.152,0.41,123,4
spotify:track:03jQHo0HFj5onzoexiaMPI,"All In A Dream","Light Places","LP Giobbi;DJ Tennis;Joseph Ashworth",2023-05-12,230015,57,false,1228449881,2025-10-01T15:10:43Z,"house,melodic techno","Counter Records",0.703,0.525,2,-9.776,0,0.0321,0.115,0.281,0.109,0.21,119.997,4
spotify:track:44TO2DzyeHJaNJFQOQLndQ,"Natura Umana","Natura Umana","LP Giobbi;Alex Kennon",2025-09-12,187393,29,false,1228449881,2025-10-01T15:10:50Z,"house,melodic house,melodic techno,tech house","Yes Yes Yes",0.694,0.905,9,-5.398,1,0.0487,0.0402,0.924,0.0889,0.437,129.01,4
spotify:track:6a8LfgC5aAaHNhsQcGQY1r,"Antibodies - LP Giobbi Remix","Antibodies","Tensnake;Cara Melín;LP Giobbi",2021-07-02,312226,53,false,1228449881,2025-10-01T15:10:59Z,"nu disco,deep house,disco house,house","Armada Music",0.61,0.765,3,-4.914,1,0.172,0.175,0.00000105,0.0914,0.243,125.028,4
spotify:track:0Mcts4Xh4FKZXOIy9tAjbA,"PEACE LOVE & WUBZ","PEACE LOVE & WUBZ","LSDREAM;Cojaxx",2021-09-24,240000,46,false,1228449881,2025-10-01T15:11:11Z,"dubstep,bass music,edm","WAKAAN",0.659,0.802,8,-3.597,0,0.0518,0.0018,0.00308,0.101,0.371,90.01,4
spotify:track:7MediosGgQmnwMxAPGaIBm,"SHADOW SELF","RENEGADES OF LIGHT","LSDREAM",2019-04-12,249544,45,false,1228449881,2025-10-01T15:11:17Z,"dubstep,bass music,edm","Wakaan",0.455,0.88,9,-5.923,1,0.111,0.0291,0.000846,0.146,0.346,172.081,4
spotify:track:3Od1ZJW0O6puhUWFzlg85d,"ETERNAL NOW","RENEGADES OF LIGHT","LSDREAM;Champagne Drip",2019-04-12,238745,43,false,1228449881,2025-10-01T15:11:23Z,"dubstep,bass music,edm","Wakaan",0.509,0.757,4,-4.789,0,0.0365,0.00252,0.0466,0.118,0.0388,100.036,4
spotify:track:3mWVqwLq86ix8pZ3NdUlKs,"WILDSTYLE","LSZEE: ENIGMA MIXTAPE","CloZee;LSDREAM",2025-06-12,267805,31,false,1228449881,2025-10-01T15:11:39Z,"dubstep,bass music,edm","Odyzey Music & Heartwave",0.55,0.837,9,-4.014,1,0.0867,0.00585,0.807,0.21,0.24,88.578,4
spotify:track:0S65QA2n92jDKjn6fA13Hl,"FUNKONAUT","FUNKONAUT","GRiZ;LSDREAM",2022-08-26,210666,41,false,1228449881,2025-10-01T15:11:48Z,"dubstep,edm,bass music","GRiZ LLC",0.582,0.882,4,-3.061,1,0.367,0.00809,0.013,0.205,0.346,89.956,4
spotify:track:474uVhyGgK5MtY9gMcDgGl,"It's Called: Freefall","How to: Friend, Love, Freefall","Rainbow Kitten Surprise",2018-04-06,152293,79,true,1228449881,2025-10-01T15:12:01Z,"","Elektra (NEK)",0.744,0.516,2,-6.365,1,0.0513,0.632,0,0.605,0.281,97.944,4
spotify:track:3yy1OnN0D8Zlq6rfHfJ5UK,"Cocaine Jesus","RKS","Rainbow Kitten Surprise",2015-04-25,229666,70,true,1228449881,2025-10-01T15:12:06Z,"","RKS Recordings",0.823,0.361,2,-7.682,1,0.0409,0.142,0,0.303,0.169,119.932,4
