Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5cTdRuxjoIAjqNwMF2flqC,"Blaay","TWENTY FIVE","Opiuo",2026-01-30,175027,38,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"glitch","Colony Productions",0.646,0.82,10,-3.933,0,0.392,0.0789,0.0249,0.655,0.791,181.134,4
spotify:track:5N8IjG8qfhvPZdyhwbIM6x,"MEKKE FLEX","ASCENSION SEEKER","Opiuo;K+Lab;ProbCause",2025-09-19,237473,36,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"glitch","Kompass Records",0.674,0.833,9,-2.992,1,0.186,0.0195,0.00259,0.326,0.431,94.969,4
spotify:track:30s6pYy71WwVpvBk40qdFZ,"On Your Side","Meraki","Opiuo;Russ Liquid",2014-03-21,248133,37,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"glitch","Slurp Music",0.626,0.507,7,-5.428,1,0.0364,0.0525,0.441,0.214,0.203,142.006,4
spotify:track:0azkfbXJNmZG4pmWAjP9qq,"KARMA","Welcome to SHIMAJIMA","SHIMA",2025-09-26,142285,44,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"","Young Art Records",0.686,0.921,8,-6.32,1,0.0555,0.00266,0.87,0.336,0.219,140.006,4
spotify:track:4MKIsQKuWm3TB88eLwqqOc,"SUNSET","Welcome to SHIMAJIMA","SHIMA",2025-09-26,199322,42,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"","Young Art Records",0.62,0.596,3,-8.838,0,0.0807,0.4,0.0833,0.144,0.296,117.948,4
spotify:track:2XjwPOCufJRzLKENUllYUg,"TOUR GUIDE","Welcome to SHIMAJIMA","SHIMA",2025-09-26,148601,34,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"","Young Art Records",0.365,0.537,10,-11.779,0,0.28,0.735,0.284,0.746,0.176,127.762,4
spotify:track:7CGB43FkEomSXAtnTNLC9n,"Zurna","Zurna","TroyBoi;Jon Casey",2023-08-11,159310,49,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"edm trap,bass music","T Dot Music",0.552,0.53,8,-6.555,1,0.279,0.041,0.293,0.553,0.843,145.03,4
spotify:track:0QP9Pi8OjhWsmYZHvDZhPc,"Mercy - Jon Casey Remix","Anomaly (Remixes)","What So Not;MØ;Jon Casey",2025-04-18,228413,37,true,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"future bass,edm trap,bass music","Sweat It Out",0.81,0.423,1,-8.64,1,0.256,0.117,0.000227,0.107,0.224,72.51,4
spotify:track:6mwrQ7UyriEE3P2DVUZzke,"GO!","GO!","Jon Casey;PEEKABOO",2025-08-15,141517,37,true,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"edm trap,bass music,dubstep,riddim","Monstercat",0.778,0.651,6,-4.881,1,0.555,0.0445,0.00000206,0.372,0.436,72.004,4
spotify:track:1lUeoH9djQPs2r5kALLvYk,"Fixin's","Fixin's","TVBOO;smith.",2023-07-04,205241,40,true,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"bass music,dubstep,riddim","892857 Records DK2",0.721,0.728,11,-4.413,0,0.11,0.000326,0.00885,0.314,0.323,144.92,4
